id,timestamp,amount,type,category,description,account_balance,business_type,tags
TXN-C8B8C5B5ED68,2026-06-12T12:53:21,512.07,CREDIT,product_sales,In-store sales,416542.78,retailer,"sale,peak_day"
TXN-ADFB92582174,2026-06-12T13:03:42,180.91,CREDIT,online_sales,Online cart,408050.46,retailer,"sale,peak_day"
TXN-99D2184D90E5,2026-06-12T13:21:23,165.72,CREDIT,online_sales,Online cart,402433.66,retailer,"sale,peak_day"
TXN-67FC132A117D,2026-06-12T13:31:00,780.16,DEBIT,logistics,Courier charges,415691.77,retailer,expense
TXN-FE05F691C9AD,2026-06-12T13:31:21,247.29,CREDIT,product_sales,POS transaction,416030.71,retailer,"sale,peak_day"
TXN-E0180D64AFF1,2026-06-12T13:57:38,396.46,CREDIT,bulk_order,Bulk purchase - B2B,415783.42,retailer,"sale,peak_day"
TXN-A32F10166946,2026-06-12T14:13:37,541.96,CREDIT,product_sales,POS transaction,395622.17,retailer,"sale,peak_day"
TXN-30375F405A20,2026-06-12T14:24:47,622.4,CREDIT,bulk_order,Bulk purchase - B2B,403555.25,retailer,"sale,peak_day"
TXN-EC6C75F5D9F7,2026-06-12T14:26:21,499.19,CREDIT,returns_received,Supplier credit note,402932.85,retailer,"sale,peak_day"
TXN-B444BE176644,2026-06-12T14:32:19,177.37,CREDIT,bulk_order,Wholesale order,401887.03,retailer,"sale,peak_day"
TXN-E495F3CCF72B,2026-06-12T15:00:31,445.34,CREDIT,returns_received,Supplier credit note,413372.08,retailer,"sale,peak_day"
TXN-96C1BFA70CF3,2026-06-12T15:14:00,460.55,CREDIT,bulk_order,Corporate purchase,404015.8,retailer,"sale,peak_day"
TXN-4D72528A1107,2026-06-12T15:28:31,366.97,CREDIT,returns_received,Return from vendor,410630.87,retailer,"sale,peak_day"
TXN-41F197FD46DB,2026-06-12T15:41:45,517.54,CREDIT,returns_received,Supplier credit note,409087.09,retailer,"sale,peak_day"
TXN-04B637532921,2026-06-12T16:02:43,688.91,CREDIT,product_sales,Walk-in customer,398328.25,retailer,"sale,peak_day"
TXN-1F9F10AAF036,2026-06-12T16:39:45,26.42,CREDIT,product_sales,Counter sale,401709.66,retailer,"sale,peak_day"
TXN-BE606F651178,2026-06-12T17:09:16,106.49,CREDIT,product_sales,Walk-in customer,413526.28,retailer,"sale,peak_day"
TXN-94905559EBDC,2026-06-12T17:09:59,815.86,CREDIT,returns_received,Return from vendor,399144.11,retailer,"sale,peak_day"
TXN-3B181CDD35C3,2026-06-12T17:11:47,474.35,CREDIT,bulk_order,Corporate purchase,414000.63,retailer,"sale,peak_day"
TXN-A4E1B0B28AAB,2026-06-12T17:25:28,828.48,CREDIT,product_sales,Walk-in customer,400910.5,retailer,"sale,peak_day"
TXN-74CD5B08A184,2026-06-12T17:34:04,184.29,CREDIT,product_sales,Walk-in customer,396637.38,retailer,"sale,peak_day"
TXN-34D04805A21A,2026-06-12T17:36:17,907.18,CREDIT,bulk_order,Wholesale order,405329.35,retailer,"sale,peak_day"
TXN-F7EA20E43C2E,2026-06-12T17:43:19,688.28,CREDIT,bulk_order,Corporate purchase,412926.74,retailer,"sale,peak_day"
TXN-13BB335AB485,2026-06-12T17:56:50,310.94,CREDIT,returns_received,Return from vendor,414658.34,retailer,"sale,peak_day"
TXN-BFA3191846D3,2026-06-12T18:02:58,513.52,CREDIT,online_sales,Shopify order,415386.96,retailer,"sale,peak_day"
TXN-A1733D5AE540,2026-06-12T18:19:44,215.1,CREDIT,online_sales,Online cart,414873.44,retailer,"sale,peak_day"
TXN-01660C5B1719,2026-06-12T18:43:01,406.37,CREDIT,product_sales,Counter sale,404422.17,retailer,"sale,peak_day"
TXN-726EDD013DE9,2026-06-12T19:07:30,330.99,CREDIT,product_sales,Walk-in customer,397639.34,retailer,"sale,peak_day"
TXN-5398485FABA3,2026-06-12T19:29:00,677.19,CREDIT,bulk_order,Bulk purchase - B2B,412238.46,retailer,"sale,peak_day"
TXN-ACBBD6B5CBA5,2026-06-12T19:50:28,546.44,CREDIT,product_sales,Walk-in customer,397308.35,retailer,"sale,peak_day"
TXN-E184E64CCA97,2026-06-12T19:56:49,301.37,CREDIT,product_sales,Counter sale,407869.55,retailer,"sale,peak_day"
TXN-E5D410FD6603,2026-06-12T20:08:15,167.67,CREDIT,product_sales,In-store sales,395789.84,retailer,"sale,peak_day"
TXN-64479B8C0337,2026-06-12T20:10:31,449.58,CREDIT,bulk_order,Wholesale order,399793.02,retailer,"sale,peak_day"
TXN-65BCCD954AF6,2026-06-12T20:22:40,752.45,CREDIT,bulk_order,Corporate purchase,411383.32,retailer,"sale,peak_day"
TXN-934E318BC7A2,2026-06-12T20:25:04,289.0,CREDIT,returns_received,Return from vendor,400082.02,retailer,"sale,peak_day"
TXN-A75060501AC6,2026-06-12T20:26:20,168.23,CREDIT,online_sales,Shopify order,410263.9,retailer,"sale,peak_day"
TXN-B512D1340753,2026-06-12T20:31:44,574.68,CREDIT,bulk_order,Wholesale order,417117.46,retailer,"sale,peak_day"
TXN-AE5F0FB34C1C,2026-06-12T20:35:11,47.71,CREDIT,product_sales,POS transaction,413419.79,retailer,"sale,peak_day"
TXN-9DEFA68BD22B,2026-06-12T20:41:57,333.88,CREDIT,bulk_order,Wholesale order,405732.92,retailer,"sale,peak_day"
TXN-E65501143ACF,2026-06-12T20:45:49,380.91,CREDIT,online_sales,Shopify order,402267.94,retailer,"sale,peak_day"
TXN-1C39CED72F56,2026-06-12T20:48:54,346.77,CREDIT,online_sales,Online cart,414347.4,retailer,"sale,peak_day"
TXN-99D95D53496D,2026-06-12T20:59:35,348.79,CREDIT,bulk_order,Corporate purchase,407568.18,retailer,"sale,peak_day"
TXN-64EC5E3583B0,2026-06-13T08:06:36,433.87,CREDIT,online_sales,Website checkout,424669.08,retailer,"sale,peak_day"
TXN-EABD669475B4,2026-06-13T08:35:53,585.56,CREDIT,returns_received,Return from vendor,424235.21,retailer,"sale,peak_day"
TXN-7628B6F55D5B,2026-06-13T09:05:21,281.11,CREDIT,online_sales,Amazon marketplace,427514.78,retailer,"sale,peak_day"
TXN-2CB97E3A26C4,2026-06-13T09:19:36,548.72,CREDIT,returns_received,Supplier credit note,422171.54,retailer,"sale,peak_day"
TXN-2E3A82DF37F3,2026-06-13T10:05:37,473.95,CREDIT,online_sales,Online cart,416701.42,retailer,"sale,peak_day"
TXN-D904FCF8CF30,2026-06-13T10:27:07,487.85,CREDIT,online_sales,Amazon marketplace,415904.1,retailer,"sale,peak_day"
TXN-C101872CBE13,2026-06-13T10:33:24,694.19,CREDIT,online_sales,Online cart,423649.65,retailer,"sale,peak_day"
TXN-EC5435BAD328,2026-06-13T10:40:00,668.74,DEBIT,utilities,Water bill,429289.99,retailer,expense
TXN-FF7FC0054A1C,2026-06-13T10:44:59,387.86,CREDIT,returns_received,Supplier credit note,425056.94,retailer,"sale,peak_day"
TXN-FA7A2F154822,2026-06-13T10:51:57,323.37,CREDIT,online_sales,Shopify order,416227.47,retailer,"sale,peak_day"
TXN-5341D89EBED2,2026-06-13T11:20:53,107.95,CREDIT,returns_received,Return from vendor,425798.81,retailer,"sale,peak_day"
TXN-568A661C05E2,2026-06-13T11:33:03,594.77,CREDIT,online_sales,Website checkout,417480.04,retailer,"sale,peak_day"
TXN-C58FDC4C68B2,2026-06-13T11:51:37,372.18,CREDIT,bulk_order,Wholesale order,427886.96,retailer,"sale,peak_day"
TXN-5D9973F20B41,2026-06-13T11:53:47,473.19,CREDIT,online_sales,Shopify order,418243.48,retailer,"sale,peak_day"
TXN-44EF088C03AB,2026-06-13T12:09:16,539.61,CREDIT,product_sales,Counter sale,421389.48,retailer,"sale,peak_day"
TXN-DD9CF3EBF95A,2026-06-13T12:13:58,823.31,CREDIT,returns_received,Supplier credit note,420677.71,retailer,"sale,peak_day"
TXN-69516F1013FC,2026-06-13T12:14:00,290.22,DEBIT,utilities,Water bill,428999.77,retailer,expense
TXN-F763B3DCA0F9,2026-06-13T12:15:54,108.33,CREDIT,product_sales,Counter sale,415416.25,retailer,"sale,peak_day"
TXN-3ED1011E73F4,2026-06-13T12:19:32,233.34,CREDIT,returns_received,Return from vendor,421622.82,retailer,"sale,peak_day"
TXN-DA21DBD4BF22,2026-06-13T13:32:29,348.04,CREDIT,returns_received,Return from vendor,428386.55,retailer,"sale,peak_day"
TXN-ACBC2479B7C2,2026-06-13T13:38:36,230.22,CREDIT,product_sales,Counter sale,425287.16,retailer,"sale,peak_day"
TXN-2825769281E6,2026-06-13T13:46:06,403.7,CREDIT,returns_received,Return from vendor,425690.86,retailer,"sale,peak_day"
TXN-F360E53D1611,2026-06-13T14:11:35,459.3,CREDIT,product_sales,POS transaction,429182.87,retailer,"sale,peak_day"
TXN-62D1FC8F4E48,2026-06-13T14:37:48,509.48,CREDIT,bulk_order,Corporate purchase,418752.96,retailer,"sale,peak_day"
TXN-D9725805684F,2026-06-13T14:55:51,151.55,CREDIT,product_sales,POS transaction,428038.51,retailer,"sale,peak_day"
TXN-CDC1AD2DB624,2026-06-13T15:14:00,206.58,DEBIT,marketing,Google Ads,428793.19,retailer,expense
TXN-84A3806DC0AF,2026-06-13T15:38:39,331.04,CREDIT,bulk_order,Corporate purchase,422955.46,retailer,"sale,peak_day"
TXN-B909BE799009,2026-06-13T15:50:04,643.02,CREDIT,product_sales,In-store sales,426703.55,retailer,"sale,peak_day"
TXN-46B8720626AC,2026-06-13T15:55:55,494.72,CREDIT,bulk_order,Bulk purchase - B2B,419247.68,retailer,"sale,peak_day"
TXN-740B3B4F661E,2026-06-13T16:01:37,290.25,CREDIT,product_sales,Walk-in customer,417770.29,retailer,"sale,peak_day"
TXN-ABDC092F21B9,2026-06-13T16:13:09,105.71,CREDIT,bulk_order,Corporate purchase,420849.87,retailer,"sale,peak_day"
TXN-E8EC1E007A73,2026-06-13T16:16:52,87.1,CREDIT,bulk_order,Bulk purchase - B2B,419334.78,retailer,"sale,peak_day"
TXN-D7F6B40AC27C,2026-06-13T17:08:01,337.02,CREDIT,bulk_order,Wholesale order,428723.57,retailer,"sale,peak_day"
TXN-F3526A983CB1,2026-06-13T17:25:30,261.72,CREDIT,online_sales,Shopify order,426060.53,retailer,"sale,peak_day"
TXN-B27F2BCCA36E,2026-06-13T17:26:27,519.62,CREDIT,product_sales,POS transaction,419854.4,retailer,"sale,peak_day"
TXN-0E37B77990C5,2026-06-13T18:08:33,530.12,CREDIT,online_sales,Website checkout,427233.67,retailer,"sale,peak_day"
TXN-FCF1FC6F9DFD,2026-06-13T19:53:39,66.45,CREDIT,bulk_order,Bulk purchase - B2B,420744.16,retailer,"sale,peak_day"
TXN-EBEA14145577,2026-06-13T20:12:50,183.85,CREDIT,bulk_order,Bulk purchase - B2B,416885.27,retailer,"sale,peak_day"
TXN-F617B0AC4C15,2026-06-13T20:13:25,452.88,CREDIT,online_sales,Amazon marketplace,422624.42,retailer,"sale,peak_day"
TXN-751B10B8BA63,2026-06-13T20:19:43,775.86,CREDIT,product_sales,POS transaction,429958.73,retailer,"sale,peak_day"
TXN-8F9A7FD28D3A,2026-06-14T08:12:57,285.63,CREDIT,bulk_order,Corporate purchase,429831.5,retailer,"sale,peak_day"
TXN-91A3DDFFF2AD,2026-06-14T08:19:46,414.39,CREDIT,returns_received,Supplier credit note,438367.97,retailer,"sale,peak_day"
TXN-ED9F4707BE32,2026-06-14T08:45:53,305.0,CREDIT,online_sales,Amazon marketplace,439990.59,retailer,"sale,peak_day"
TXN-459BAC06E4B5,2026-06-14T09:04:06,512.69,CREDIT,returns_received,Return from vendor,435310.43,retailer,"sale,peak_day"
TXN-B9E4B061CCBA,2026-06-14T09:55:51,574.1,CREDIT,online_sales,Amazon marketplace,432183.89,retailer,"sale,peak_day"
TXN-A72F32576BE4,2026-06-14T09:58:19,686.24,CREDIT,bulk_order,Wholesale order,443588.89,retailer,"sale,peak_day"
TXN-A7E18F178BDB,2026-06-14T10:09:28,659.61,CREDIT,product_sales,POS transaction,431609.79,retailer,"sale,peak_day"
TXN-D27046A79445,2026-06-14T10:42:27,11.38,CREDIT,returns_received,Supplier credit note,435799.23,retailer,"sale,peak_day"
TXN-D7BA7920503E,2026-06-14T10:53:33,510.94,CREDIT,returns_received,Supplier credit note,434009.52,retailer,"sale,peak_day"
TXN-1BBCC3973F09,2026-06-14T10:58:50,326.18,CREDIT,returns_received,Return from vendor,434335.7,retailer,"sale,peak_day"
TXN-4567AC1B1FDA,2026-06-14T11:13:28,513.65,CREDIT,product_sales,Counter sale,444635.84,retailer,"sale,peak_day"
TXN-0324411C0986,2026-06-14T11:42:44,826.64,CREDIT,bulk_order,Bulk purchase - B2B,442656.02,retailer,"sale,peak_day"
TXN-A1B6BF7EF001,2026-06-14T11:52:11,752.68,CREDIT,product_sales,Walk-in customer,429545.87,retailer,"sale,peak_day"
TXN-449F44AAAC5F,2026-06-14T12:02:28,559.02,CREDIT,online_sales,Amazon marketplace,430390.52,retailer,"sale,peak_day"
TXN-0F656C22F754,2026-06-14T12:45:43,629.13,CREDIT,product_sales,Counter sale,441302.46,retailer,"sale,peak_day"
TXN-04052DD3C57E,2026-06-14T12:45:53,77.47,CREDIT,bulk_order,Bulk purchase - B2B,444122.19,retailer,"sale,peak_day"
TXN-1C26524FDEC1,2026-06-14T12:58:55,246.63,CREDIT,bulk_order,Wholesale order,442902.65,retailer,"sale,peak_day"
TXN-2A6F071C29DF,2026-06-14T13:14:47,624.43,CREDIT,bulk_order,Wholesale order,437953.58,retailer,"sale,peak_day"
TXN-73FB8FAF4D28,2026-06-14T13:26:51,422.82,CREDIT,bulk_order,Wholesale order,436812.14,retailer,"sale,peak_day"
TXN-72D4C22E4C54,2026-06-14T13:36:00,1332.72,DEBIT,utilities,Gas bill,443303.12,retailer,expense
TXN-60293701B63A,2026-06-14T13:42:27,440.83,CREDIT,product_sales,Counter sale,436240.06,retailer,"sale,peak_day"
TXN-A12C722EE309,2026-06-14T14:06:59,330.68,CREDIT,product_sales,Counter sale,438698.65,retailer,"sale,peak_day"
TXN-CE0E921ED784,2026-06-14T15:03:16,158.2,CREDIT,online_sales,Online cart,443747.09,retailer,"sale,peak_day"
TXN-7F0AA8E454AB,2026-06-14T15:09:43,517.01,CREDIT,bulk_order,Bulk purchase - B2B,437329.15,retailer,"sale,peak_day"
TXN-45683C5EA2B2,2026-06-14T15:47:00,166.19,DEBIT,maintenance,Equipment maintenance,442929.07,retailer,expense
TXN-CEE7995977A7,2026-06-14T15:51:01,240.19,CREDIT,bulk_order,Wholesale order,440230.78,retailer,"sale,peak_day"
TXN-6ED53F89E770,2026-06-14T16:28:46,150.66,CREDIT,bulk_order,Wholesale order,433498.58,retailer,"sale,peak_day"
TXN-2448F928487A,2026-06-14T16:38:52,477.42,CREDIT,online_sales,Amazon marketplace,435787.85,retailer,"sale,peak_day"
TXN-6B974BB6295E,2026-06-14T16:56:44,629.95,CREDIT,product_sales,In-store sales,433347.92,retailer,"sale,peak_day"
TXN-DC8890AB1431,2026-06-14T16:57:00,70.38,DEBIT,inventory_purchase,Stock order #TXN-61D9,443232.74,retailer,"expense,inventory_order"
TXN-A868DF069492,2026-06-14T17:04:08,149.26,CREDIT,online_sales,Shopify order,436389.32,retailer,"sale,peak_day"
TXN-388A4FF9CC62,2026-06-14T17:18:00,137.48,DEBIT,marketing,Google Ads,443095.26,retailer,expense
TXN-D514292BBDC9,2026-06-14T17:26:51,248.61,CREDIT,bulk_order,Corporate purchase,438947.26,retailer,"sale,peak_day"
TXN-60185B054CCD,2026-06-14T17:52:11,559.66,CREDIT,online_sales,Shopify order,430950.18,retailer,"sale,peak_day"
TXN-9A134E629F35,2026-06-14T18:23:35,534.08,CREDIT,online_sales,Online cart,432717.97,retailer,"sale,peak_day"
TXN-120EC989A5AA,2026-06-14T18:49:51,526.92,CREDIT,bulk_order,Corporate purchase,441829.38,retailer,"sale,peak_day"
TXN-29F6292702CE,2026-06-14T18:54:20,738.33,CREDIT,bulk_order,Bulk purchase - B2B,439685.59,retailer,"sale,peak_day"
TXN-22FCCE2463AC,2026-06-14T19:18:09,442.55,CREDIT,online_sales,Amazon marketplace,440673.33,retailer,"sale,peak_day"
TXN-D964CD29CE94,2026-06-14T19:47:07,462.04,CREDIT,online_sales,Shopify order,434797.74,retailer,"sale,peak_day"
TXN-BFC46A664033,2026-06-14T20:16:22,297.63,CREDIT,bulk_order,Bulk purchase - B2B,444044.72,retailer,"sale,peak_day"
TXN-6E328D34A3F5,2026-06-15T09:36:00,645.79,DEBIT,inventory_purchase,Stock order #TXN-F5DC,450329.36,retailer,"expense,inventory_order"
TXN-171463B93D73,2026-06-15T09:40:28,440.67,CREDIT,bulk_order,Bulk purchase - B2B,445555.72,retailer,sale
TXN-D68E0F2030BA,2026-06-15T10:31:29,58.34,CREDIT,product_sales,Counter sale,444936.91,retailer,sale
TXN-30F32A8BB54A,2026-06-15T10:40:05,422.79,CREDIT,bulk_order,Bulk purchase - B2B,450975.15,retailer,sale
TXN-C039BB95620B,2026-06-15T10:53:38,127.44,CREDIT,online_sales,Website checkout,448337.08,retailer,sale
TXN-4813228C5B03,2026-06-15T11:16:40,43.16,CREDIT,online_sales,Shopify order,450552.36,retailer,sale
TXN-DA842110B217,2026-06-15T11:17:00,706.52,DEBIT,inventory_purchase,Stock order #TXN-562E,449402.49,retailer,"expense,inventory_order"
TXN-7B8F9D2EEB4C,2026-06-15T11:31:25,495.0,CREDIT,returns_received,Supplier credit note,448209.64,retailer,sale
TXN-465EF2D38F5F,2026-06-15T13:05:34,482.41,CREDIT,returns_received,Return from vendor,447714.64,retailer,sale
TXN-B6F8A3A419BF,2026-06-15T13:49:01,832.77,CREDIT,product_sales,In-store sales,444320.71,retailer,sale
TXN-FE9E4B3F2DD3,2026-06-15T13:59:00,220.35,DEBIT,utilities,Water bill,450109.01,retailer,expense
TXN-AF91AA111473,2026-06-15T15:24:39,178.14,CREDIT,online_sales,Amazon marketplace,445115.05,retailer,sale
TXN-75EA75C90E46,2026-06-15T15:42:13,440.78,CREDIT,online_sales,Shopify order,447232.23,retailer,sale
TXN-C923F639F805,2026-06-15T16:01:27,834.58,CREDIT,online_sales,Website checkout,449982.34,retailer,sale
TXN-53D0F77C2B14,2026-06-15T16:07:36,274.18,CREDIT,online_sales,Shopify order,443487.94,retailer,sale
TXN-245931C8917E,2026-06-15T16:50:34,284.69,CREDIT,returns_received,Return from vendor,443213.76,retailer,sale
TXN-C0E39AD3B2C1,2026-06-15T16:54:27,280.01,CREDIT,bulk_order,Wholesale order,444878.57,retailer,sale
TXN-CD9AEA6634C7,2026-06-15T16:59:21,468.66,CREDIT,returns_received,Supplier credit note,446024.38,retailer,sale
TXN-DBDBF6668682,2026-06-15T17:11:00,277.85,CREDIT,bulk_order,Wholesale order,444598.56,retailer,sale
TXN-541436F5F3A1,2026-06-15T17:34:27,526.86,CREDIT,returns_received,Return from vendor,450509.2,retailer,sale
TXN-54E7B05CBB95,2026-06-15T18:55:11,810.68,CREDIT,online_sales,Amazon marketplace,449147.76,retailer,sale
TXN-9A140FB82A16,2026-06-15T19:22:34,767.07,CREDIT,bulk_order,Corporate purchase,446791.45,retailer,sale
TXN-6348DE897783,2026-06-16T08:15:31,367.02,CREDIT,bulk_order,Bulk purchase - B2B,450577.11,retailer,sale
TXN-077D77402292,2026-06-16T09:55:38,10.0,CREDIT,bulk_order,Corporate purchase,451341.21,retailer,sale
TXN-30886ADA27E5,2026-06-16T10:12:48,794.61,CREDIT,product_sales,Counter sale,452667.3,retailer,sale
TXN-F351DB9A45B0,2026-06-16T10:37:00,1187.76,DEBIT,maintenance,AC servicing,455623.75,retailer,expense
TXN-149706B81937,2026-06-16T10:48:00,1055.85,DEBIT,utilities,Electricity bill,456811.51,retailer,expense
TXN-1BD719B6AFF9,2026-06-16T10:56:23,308.52,CREDIT,online_sales,Shopify order,450060.11,retailer,sale
TXN-6EF7EBB6D5E5,2026-06-16T11:09:00,1912.8,DEBIT,utilities,Water bill,457867.36,retailer,expense
TXN-3AF95855C425,2026-06-16T11:46:21,383.97,CREDIT,product_sales,Walk-in customer,454264.87,retailer,sale
TXN-B0EA495F88D1,2026-06-16T11:50:32,520.71,CREDIT,returns_received,Supplier credit note,458877.54,retailer,sale
TXN-9C012D0448EB,2026-06-16T12:20:31,257.81,CREDIT,product_sales,In-store sales,449660.3,retailer,sale
TXN-76531B46B4D7,2026-06-16T12:50:49,91.29,CREDIT,bulk_order,Bulk purchase - B2B,449751.59,retailer,sale
TXN-268BEB83CE02,2026-06-16T13:56:03,713.48,CREDIT,returns_received,Supplier credit note,457728.31,retailer,sale
TXN-5EA88EA02FF0,2026-06-16T14:01:00,455.17,CREDIT,product_sales,Counter sale,456412.66,retailer,sale
TXN-83892F6E0EE1,2026-06-16T14:12:53,324.92,CREDIT,bulk_order,Wholesale order,452992.22,retailer,sale
TXN-35FC936F0762,2026-06-16T14:32:16,755.71,CREDIT,bulk_order,Corporate purchase,455020.58,retailer,sale
TXN-9A46008A8103,2026-06-16T14:58:42,602.17,CREDIT,returns_received,Supplier credit note,457014.83,retailer,sale
TXN-95E1B0F6FA4C,2026-06-16T16:03:41,379.13,CREDIT,online_sales,Shopify order,455399.71,retailer,sale
TXN-DAB0589E7446,2026-06-16T16:30:11,430.59,CREDIT,returns_received,Return from vendor,451007.7,retailer,sale
TXN-B76A2922F345,2026-06-16T16:53:20,318.98,CREDIT,returns_received,Return from vendor,459196.52,retailer,sale
TXN-0398AB250AF4,2026-06-16T17:00:31,557.78,CREDIT,product_sales,POS transaction,455957.49,retailer,sale
TXN-A3CE640F9084,2026-06-16T17:01:00,627.29,DEBIT,logistics,Last-mile delivery,454996.46,retailer,expense
TXN-C3A1F7BE2379,2026-06-16T17:37:46,246.92,CREDIT,bulk_order,Wholesale order,457975.23,retailer,sale
TXN-CD9E334A55F9,2026-06-16T17:45:32,583.64,CREDIT,returns_received,Supplier credit note,459780.16,retailer,sale
TXN-FADA9F72B39E,2026-06-16T17:51:30,496.23,CREDIT,returns_received,Return from vendor,453880.9,retailer,sale
TXN-DF7B0EA5FE5E,2026-06-16T18:06:36,381.6,CREDIT,online_sales,Website checkout,458356.83,retailer,sale
TXN-A291D6C6FFC1,2026-06-16T19:01:59,149.98,CREDIT,product_sales,POS transaction,450210.09,retailer,sale
TXN-586448BEDAFB,2026-06-16T19:54:56,323.51,CREDIT,returns_received,Return from vendor,451331.21,retailer,sale
TXN-28469E773423,2026-06-16T20:39:35,531.48,CREDIT,returns_received,Return from vendor,451872.69,retailer,sale
TXN-E5E45E53D44E,2026-06-16T20:53:04,392.45,CREDIT,returns_received,Supplier credit note,453384.67,retailer,sale
TXN-640F88F16970,2026-06-17T08:26:42,345.13,CREDIT,online_sales,Shopify order,455454.28,retailer,sale
TXN-21D98CC12D1E,2026-06-17T08:44:00,643.64,CREDIT,product_sales,POS transaction,458021.89,retailer,sale
TXN-6142EAF1A290,2026-06-17T09:32:19,297.63,CREDIT,bulk_order,Corporate purchase,459537.77,retailer,sale
TXN-BDA14C75FEA6,2026-06-17T10:44:10,443.78,CREDIT,returns_received,Return from vendor,457249.33,retailer,sale
TXN-C6A99F7BC591,2026-06-17T11:19:20,136.46,CREDIT,online_sales,Website checkout,458502.76,retailer,sale
TXN-19A741CC0F2B,2026-06-17T12:00:16,551.87,CREDIT,returns_received,Supplier credit note,460089.64,retailer,sale
TXN-6A02C66487F8,2026-06-17T12:51:01,146.9,CREDIT,product_sales,Counter sale,458366.3,retailer,sale
TXN-B2F707EFAE8D,2026-06-17T12:53:00,934.07,DEBIT,utilities,Gas bill,461578.33,retailer,expense
TXN-FF67CA7535F4,2026-06-17T13:11:46,500.55,CREDIT,online_sales,Online cart,459003.31,retailer,sale
TXN-0D95B4CCD79F,2026-06-17T13:17:40,197.51,CREDIT,bulk_order,Wholesale order,458219.4,retailer,sale
TXN-5F6F6BF2676E,2026-06-17T14:32:01,537.56,CREDIT,bulk_order,Wholesale order,461395.3,retailer,sale
TXN-E15B7CB7B69F,2026-06-17T15:44:06,417.99,CREDIT,returns_received,Return from vendor,456805.55,retailer,sale
TXN-89A4A1EBF16B,2026-06-17T16:16:10,112.69,CREDIT,returns_received,Return from vendor,455109.15,retailer,sale
TXN-BCDB552040A9,2026-06-17T16:28:52,662.24,CREDIT,product_sales,POS transaction,456387.56,retailer,sale
TXN-0671EA31A39A,2026-06-17T17:24:43,128.92,CREDIT,online_sales,Online cart,457378.25,retailer,sale
TXN-EFD216105156,2026-06-17T17:57:53,271.04,CREDIT,bulk_order,Bulk purchase - B2B,455725.32,retailer,sale
TXN-49486F7B6BFF,2026-06-17T18:42:35,768.1,CREDIT,bulk_order,Bulk purchase - B2B,460857.74,retailer,sale
TXN-7C09D1810545,2026-06-17T18:56:21,236.83,CREDIT,returns_received,Return from vendor,459240.14,retailer,sale
TXN-EDAFE952E3D8,2026-06-17T19:22:32,302.33,CREDIT,product_sales,In-store sales,462512.4,retailer,sale
TXN-F827C7B2373E,2026-06-17T20:09:32,814.77,CREDIT,returns_received,Return from vendor,462210.07,retailer,sale
TXN-7B3C1B934A5E,2026-06-18T09:00:00,895.86,DEBIT,maintenance,Plumbing repair,465730.79,retailer,expense
TXN-371384C28507,2026-06-18T10:48:18,376.64,CREDIT,bulk_order,Wholesale order,465785.14,retailer,sale
TXN-1524F30FF545,2026-06-18T11:43:43,154.1,CREDIT,bulk_order,Wholesale order,464892.19,retailer,sale
TXN-FA38BB3FEA79,2026-06-18T11:46:47,29.87,CREDIT,product_sales,Counter sale,464738.09,retailer,sale
TXN-E7AAE03B5E14,2026-06-18T12:50:31,196.57,CREDIT,returns_received,Supplier credit note,461774.9,retailer,sale
TXN-3191B4617911,2026-06-18T14:05:50,179.81,CREDIT,product_sales,In-store sales,463526.22,retailer,sale
TXN-6BAB744073C4,2026-06-18T14:37:00,1282.93,DEBIT,logistics,Last-mile delivery,466626.65,retailer,expense
TXN-2FCF0A05141D,2026-06-18T14:53:13,104.65,CREDIT,product_sales,Counter sale,461879.55,retailer,sale
TXN-C27219BF4003,2026-06-18T15:46:07,110.21,CREDIT,product_sales,POS transaction,462431.36,retailer,sale
TXN-02C51CAFF65E,2026-06-18T16:24:51,556.01,CREDIT,bulk_order,Bulk purchase - B2B,466341.15,retailer,sale
TXN-61D04FCD75B3,2026-06-18T17:16:26,254.65,CREDIT,product_sales,Counter sale,467031.07,retailer,sale
TXN-A8EC3D652C1B,2026-06-18T18:47:43,435.27,CREDIT,returns_received,Supplier credit note,466776.42,retailer,sale
TXN-6AD9EE46A543,2026-06-18T18:50:17,273.52,CREDIT,online_sales,Online cart,467304.59,retailer,sale
TXN-9F3872A31307,2026-06-18T19:00:21,522.52,CREDIT,returns_received,Supplier credit note,464708.22,retailer,sale
TXN-5AF89725F187,2026-06-18T19:58:40,659.48,CREDIT,returns_received,Supplier credit note,464185.7,retailer,sale
TXN-5CA9E310F287,2026-06-18T20:00:11,915.05,CREDIT,bulk_order,Bulk purchase - B2B,463346.41,retailer,sale
TXN-DDA206C7CADD,2026-06-18T20:10:47,441.6,CREDIT,returns_received,Return from vendor,462321.15,retailer,sale
TXN-6D480630439D,2026-06-18T20:18:00,604.99,CREDIT,online_sales,Online cart,467909.58,retailer,sale
TXN-D593EC6B907B,2026-06-18T20:41:11,516.31,CREDIT,online_sales,Website checkout,465408.5,retailer,sale
TXN-4C2D3954ADD5,2026-06-19T08:03:35,700.56,CREDIT,product_sales,POS transaction,473289.89,retailer,"sale,peak_day"
TXN-93F3D52B75CB,2026-06-19T08:23:56,645.25,CREDIT,online_sales,Website checkout,476194.33,retailer,"sale,peak_day"
TXN-47FD3042BE7B,2026-06-19T08:31:40,416.06,CREDIT,product_sales,Walk-in customer,474948.79,retailer,"sale,peak_day"
